cik,company_name,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
1820953,"Affirm Holdings, Inc.",2023-05-09,USD / shares,-0.69,,87502000.0,,,USD,691013000.0,USD,380978000.0,USD,-201383000.0,USD,-201383000.0,USD,-201383000.0,USD,891000.0,USD,-483301000.0,USD,-128959000.0,USD,7507849000.0,USD,7507849000.0,USD,7507849000.0,USD,277156000.0,USD,0.0,USD,0.0,USD,4996713000.0,USD,-277156000.0,USD,2511136000.0,USD,0.0,USD,4996713000.0,USD,2511136000.0,-354342000.0
896429,"CANTALOUPE, INC.",2023-05-09,USD / shares,0.09,USD,37463000.0,USD,22893000.0,USD,16153000.0,USD,60356000.0,USD,6948000.0,USD,6948000.0,USD,0.0,,,USD,18533000.0,USD,-194000.0,USD,283096000.0,USD,118244000.0,USD,283096000.0,USD,22790000.0,USD,0.0,USD,164852000.0,USD,120645000.0,USD,164852000.0,USD,159731000.0,USD,41213000.0,USD,79432000.0,USD,159731000.0,18727000.0
1041514,LESAKA TECHNOLOGIES INC,2023-05-09,USD / shares,-0.09,USD,105299000.0,USD,28669000.0,USD,30522000.0,USD,133968000.0,USD,-15136000.0,USD,-15136000.0,USD,-9316000.0,,,USD,-6029000.0,USD,-7771000.0,USD,616577000.0,USD,209831000.0,USD,616577000.0,USD,28589000.0,USD,0.0,USD,406746000.0,USD,336183000.0,USD,378157000.0,USD,200965000.0,USD,203425000.0,USD,132758000.0,USD,200965000.0,1742000.0
1853112,Genesis Unicorn Capital Corp.,2023-05-09,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-507117.0,USD,-507117.0,USD,0.0,,,USD,-43222.0,USD,-31657627.0,USD,57137272.0,USD,244259.0,USD,57137272.0,,,USD,0.0,USD,56893013.0,USD,5214598.0,,,USD,-4188508.0,USD,2803125.0,USD,2411473.0,USD,-4188508.0,31614405.0
855874,COMMUNITY FINANCIAL CORP /MD/,2023-05-09,USD / shares,1.3,,87502000.0,,,USD,17569000.0,USD,27264000.0,USD,12523000.0,USD,12523000.0,USD,12523000.0,,,USD,2019000.0,USD,7429000.0,USD,2428536000.0,USD,2428536000.0,USD,2428536000.0,USD,20987000.0,USD,0.0,USD,0.0,USD,2229730000.0,USD,-20987000.0,USD,198806000.0,USD,0.0,USD,2229730000.0,USD,198806000.0,-5410000.0
1538263,"HomeTrust Bancshares, Inc.",2023-05-09,USD / shares,0.4,,87502000.0,,,USD,42495000.0,USD,50666000.0,USD,7433000.0,USD,7433000.0,USD,699000.0,,,USD,149379000.0,USD,224649000.0,USD,4526870000.0,USD,4526870000.0,USD,4526870000.0,USD,74107000.0,USD,0.0,USD,0.0,USD,4068628000.0,USD,-74107000.0,USD,458242000.0,USD,0.0,USD,4068628000.0,USD,458242000.0,-75270000.0
1784797,Broadmark Realty Capital Inc.,2023-05-09,USD / shares,0.03,,87502000.0,,,USD,20145000.0,USD,24701000.0,USD,4556000.0,USD,4556000.0,USD,0.0,,,USD,-15641000.0,USD,-14032000.0,USD,1039450000.0,USD,1039450000.0,USD,1039450000.0,,,USD,0.0,USD,0.0,USD,119926000.0,,,USD,919524000.0,USD,0.0,USD,119926000.0,USD,919524000.0,-1609000.0
1565687,"Intapp, Inc.",2023-05-09,USD / shares,-0.28,USD,28490000.0,USD,63534000.0,USD,81779000.0,USD,92024000.0,USD,-17967000.0,USD,-17967000.0,USD,-17967000.0,,,USD,1467000.0,USD,15000.0,USD,515346000.0,USD,156040000.0,USD,515346000.0,USD,15495000.0,USD,0.0,USD,359306000.0,USD,250451000.0,USD,343811000.0,USD,264895000.0,USD,23201000.0,USD,227250000.0,USD,264895000.0,1452000.0
1718852,"Prometheus Biosciences, Inc.",2023-05-09,USD / shares,-0.86,,87502000.0,,,USD,49809000.0,USD,1105000.0,USD,-40679000.0,USD,-40679000.0,USD,-40679000.0,,,USD,-179078000.0,USD,52799000.0,USD,758414000.0,USD,726404000.0,USD,758414000.0,USD,3701000.0,USD,0.0,USD,32010000.0,USD,60797000.0,USD,28309000.0,USD,697617000.0,USD,41457000.0,USD,19340000.0,USD,697617000.0,-231877000.0
1870258,MELI Kaszek Pioneer Corp,2023-05-10,,,,87502000.0,,,,61616000.0,,116920000.0,USD,950052.0,USD,950052.0,USD,0.0,,,USD,0.0,USD,262075.0,USD,295613222.0,USD,295613222.0,USD,295613222.0,,,USD,0.0,USD,0.0,USD,5170131.0,,,USD,-4304381.0,USD,0.0,USD,5170131.0,USD,-4304381.0,-262075.0
1879103,"CFSB Bancorp, Inc. /MA/",2023-05-10,USD / shares,0.06,,87502000.0,,,,61616000.0,USD,0.0,USD,355000.0,USD,355000.0,USD,355000.0,,,USD,-5232000.0,USD,-5570000.0,USD,351676000.0,USD,351676000.0,USD,351676000.0,USD,3411000.0,USD,0.0,USD,0.0,USD,276002000.0,USD,-3411000.0,USD,75674000.0,USD,0.0,USD,276002000.0,USD,75674000.0,338000.0
1514743,"IF Bancorp, Inc.",2023-05-10,USD / shares,0.22,,87502000.0,,,USD,7306000.0,USD,8198000.0,USD,2875000.0,USD,2875000.0,USD,2875000.0,,,USD,1022000.0,USD,16093000.0,USD,842968000.0,USD,842968000.0,USD,842968000.0,USD,11160000.0,USD,0.0,USD,0.0,USD,769219000.0,USD,-11160000.0,USD,73749000.0,USD,0.0,USD,769219000.0,USD,73749000.0,-15071000.0
1114925,LANTRONIX INC,2023-05-10,USD / shares,-0.08,USD,18328000.0,USD,14636000.0,USD,17067000.0,USD,32964000.0,USD,-3065000.0,USD,-3065000.0,USD,0.0,,,USD,5990000.0,USD,-2674000.0,USD,151487000.0,USD,95889000.0,USD,151487000.0,USD,4813000.0,USD,0.0,USD,55598000.0,USD,73459000.0,USD,50785000.0,USD,78028000.0,USD,27507000.0,USD,45952000.0,USD,78028000.0,8664000.0
1591588,"A-Mark Precious Metals, Inc.",2023-05-10,USD / shares,1.53,USD,2241652000.0,USD,75498000.0,USD,29725000.0,USD,2317150000.0,USD,35998000.0,USD,35998000.0,USD,0.0,,,USD,5602000.0,USD,-86177000.0,USD,1592903000.0,USD,1324342000.0,USD,1592903000.0,USD,11473000.0,USD,1167000.0,USD,268561000.0,USD,1030765000.0,USD,257088000.0,USD,560971000.0,USD,21342000.0,USD,1009423000.0,USD,562138000.0,91779000.0
1620179,"Exela Technologies, Inc.",2023-05-10,USD / shares,-0.05,USD,216467000.0,USD,57153000.0,USD,64053000.0,USD,273620000.0,USD,-47630000.0,USD,-47630000.0,USD,-2194000.0,USD,140000.0,USD,5752000.0,USD,61551000.0,USD,713102000.0,USD,195815000.0,USD,713102000.0,,,USD,0.0,USD,517287000.0,USD,1501182000.0,,,USD,-788080000.0,USD,1030927000.0,USD,470255000.0,USD,-788080000.0,-55799000.0
1410939,"IVERIC bio, Inc.",2023-05-10,USD / shares,-0.53,,87502000.0,,,USD,73841000.0,USD,0.0,USD,-72099000.0,USD,-72099000.0,USD,-72099000.0,,,USD,-8732000.0,USD,2589000.0,USD,613407000.0,USD,611543000.0,USD,613407000.0,USD,1109000.0,USD,0.0,USD,1864000.0,USD,136361000.0,USD,755000.0,USD,477046000.0,USD,96987000.0,USD,39374000.0,USD,477046000.0,-11321000.0
96793,SUNLINK HEALTH SYSTEMS INC,2023-05-10,USD / shares,-0.1,,87502000.0,,,USD,12307000.0,USD,11533000.0,USD,-762000.0,USD,-762000.0,USD,-762000.0,,,USD,226000.0,USD,-6000.0,USD,24430000.0,USD,13304000.0,USD,24430000.0,USD,8394000.0,USD,0.0,USD,11126000.0,USD,5631000.0,USD,2732000.0,USD,18799000.0,USD,954000.0,USD,4677000.0,USD,18799000.0,232000.0
719733,KEY TRONIC CORP,2023-05-10,USD / shares,0.18,USD,150277000.0,USD,14276000.0,USD,9145000.0,USD,164553000.0,USD,2034000.0,USD,2034000.0,USD,2034000.0,,,USD,-773000.0,USD,7303000.0,USD,431698000.0,USD,360273000.0,USD,431698000.0,USD,27147000.0,USD,0.0,USD,71425000.0,USD,302277000.0,USD,44278000.0,USD,129421000.0,USD,139229000.0,USD,163048000.0,USD,129421000.0,-8076000.0
1834045,"Vintage Wine Estates, Inc.",2023-05-10,USD / shares,-0.17,USD,53132000.0,USD,16346000.0,USD,20145000.0,USD,69478000.0,USD,-10174000.0,USD,-10174000.0,USD,0.0,,,USD,-12540000.0,USD,-16386000.0,USD,638021000.0,USD,301322000.0,USD,638021000.0,USD,219680000.0,USD,-634000.0,USD,336699000.0,USD,421308000.0,USD,117019000.0,USD,217085000.0,USD,45546000.0,USD,375762000.0,USD,216451000.0,3846000.0
1171155,"RADIANT LOGISTICS, INC",2023-05-10,USD / shares,0.09,,87502000.0,,,USD,237913000.0,USD,244171000.0,USD,4544000.0,USD,4544000.0,USD,122000.0,,,USD,-14344000.0,USD,-21328000.0,USD,433930000.0,USD,216057000.0,USD,433930000.0,USD,25252000.0,USD,469000.0,USD,217873000.0,USD,227522000.0,USD,192621000.0,USD,205939000.0,USD,85533000.0,USD,141989000.0,USD,206408000.0,6984000.0
1866390,Babylon Holdings Ltd,2023-05-10,USD / shares,-2.53,,87502000.0,,,USD,365516000.0,USD,311120000.0,USD,-63794000.0,USD,-63794000.0,USD,-565000.0,USD,1480000.0,USD,-17893000.0,USD,18889000.0,USD,207993000.0,USD,183084000.0,USD,207993000.0,USD,12039000.0,USD,0.0,USD,24909000.0,USD,523055000.0,USD,12870000.0,USD,-315062000.0,USD,351474000.0,USD,171581000.0,USD,-315062000.0,-36782000.0
1638290,"MasterCraft Boat Holdings, Inc.",2023-05-10,USD / shares,1.28,USD,124178000.0,USD,42598000.0,USD,13572000.0,USD,166776000.0,USD,22510000.0,USD,22510000.0,USD,0.0,,,USD,-1608000.0,USD,-7894000.0,USD,338274000.0,USD,185996000.0,USD,338274000.0,USD,70510000.0,USD,0.0,USD,152278000.0,USD,162127000.0,USD,81768000.0,USD,176147000.0,USD,59136000.0,USD,102991000.0,USD,176147000.0,6286000.0
1795250,Sphere Entertainment Co.,2023-05-10,USD / shares,-1.64,,87502000.0,,,USD,263969000.0,USD,162062000.0,USD,-56431000.0,USD,-54723000.0,USD,2124000.0,USD,-224000.0,USD,-195630000.0,USD,-28690000.0,USD,6049481000.0,USD,1190093000.0,USD,6049481000.0,USD,3690234000.0,USD,13426000.0,USD,4859388000.0,USD,3876683000.0,USD,1169154000.0,USD,2020560000.0,USD,2476650000.0,USD,1400033000.0,USD,2033986000.0,-166940000.0
1807707,"AppHarvest, Inc.",2023-05-10,USD / shares,-0.26,USD,34345000.0,USD,-21334000.0,USD,10016000.0,USD,13011000.0,USD,-35072000.0,USD,-35072000.0,USD,-35072000.0,,,USD,-5065000.0,USD,41108000.0,USD,609804000.0,USD,110582000.0,USD,609804000.0,,,USD,0.0,USD,499222000.0,USD,341060000.0,USD,499222000.0,USD,268744000.0,USD,291863000.0,USD,49197000.0,USD,268744000.0,-46173000.0
916907,"SOUTHERN MISSOURI BANCORP, INC.",2023-05-10,USD / shares,0.22,,87502000.0,,,,61616000.0,USD,48286000.0,USD,3112000.0,USD,3112000.0,USD,703000.0,,,USD,61405000.0,USD,-148242000.0,USD,4292666000.0,USD,4292666000.0,USD,4292666000.0,USD,92343000.0,USD,0.0,USD,0.0,USD,3856019000.0,USD,-92343000.0,USD,436647000.0,USD,0.0,USD,3856019000.0,USD,436647000.0,209647000.0
1794783,"SelectQuote, Inc.",2023-05-10,USD / shares,0.06,,87502000.0,,,USD,255166000.0,USD,299398000.0,USD,6603000.0,USD,6603000.0,USD,6603000.0,,,USD,55951000.0,USD,-4396000.0,USD,1287956000.0,USD,383769000.0,USD,1287956000.0,,,USD,0.0,USD,904187000.0,USD,896537000.0,,,USD,391419000.0,USD,750013000.0,USD,146524000.0,USD,391419000.0,60347000.0
65312,"EVI INDUSTRIES, INC.",2023-05-10,USD / shares,0.19,USD,67488000.0,USD,26578000.0,USD,22113000.0,USD,94066000.0,USD,2750000.0,USD,2750000.0,USD,0.0,,,USD,-361000.0,USD,1941000.0,USD,259447000.0,USD,132557000.0,USD,259447000.0,USD,12605000.0,USD,0.0,USD,126890000.0,USD,131243000.0,USD,114285000.0,USD,128204000.0,USD,49954000.0,USD,81289000.0,USD,128204000.0,-2302000.0
1501570,"Veritex Holdings, Inc.",2023-05-10,USD / shares,0.71,,87502000.0,,,USD,120214000.0,USD,169637000.0,USD,53306000.0,USD,53306000.0,USD,53306000.0,,,USD,372318000.0,USD,404287000.0,USD,12609487000.0,USD,12609487000.0,USD,12609487000.0,USD,107540000.0,USD,0.0,USD,0.0,USD,11115750000.0,USD,-107540000.0,USD,1493737000.0,USD,0.0,USD,11115750000.0,USD,1493737000.0,-31969000.0
100726,UNIFI INC,2023-05-10,USD / shares,-0.29,USD,147085000.0,USD,9653000.0,USD,12331000.0,USD,156738000.0,USD,-658000.0,USD,-658000.0,USD,4526000.0,,,USD,-1410000.0,USD,5641000.0,USD,551402000.0,USD,297722000.0,USD,551402000.0,USD,229195000.0,USD,0.0,USD,253680000.0,USD,216494000.0,USD,24485000.0,USD,334908000.0,USD,140005000.0,USD,76489000.0,USD,334908000.0,-7051000.0
1601485,Angion Biomedica Corp.,2023-05-10,USD / shares,-0.15,,87502000.0,,,,61616000.0,USD,0.0,USD,-8029000.0,USD,-4458000.0,USD,0.0,USD,79000.0,USD,-21268000.0,USD,-3268000.0,USD,41767000.0,USD,40627000.0,USD,41767000.0,USD,0.0,USD,0.0,USD,1140000.0,USD,2101000.0,,,USD,-109876000.0,USD,0.0,USD,2031000.0,USD,-109876000.0,-18000000.0
1365916,"AMYRIS, INC.",2023-05-10,USD / shares,-0.53,USD,51081000.0,USD,5002000.0,USD,190531000.0,USD,56083000.0,USD,-194345000.0,USD,-185911000.0,USD,7431000.0,USD,55000.0,USD,-53147000.0,USD,41614000.0,USD,679679000.0,USD,243661000.0,USD,679679000.0,USD,189645000.0,USD,-9763000.0,USD,436018000.0,USD,1327747000.0,USD,246373000.0,USD,-664363000.0,USD,856953000.0,USD,470794000.0,USD,-674126000.0,-94761000.0
1006655,EVOLUTION PETROLEUM CORP,2023-05-10,USD / shares,0.42,USD,13570000.0,USD,23297000.0,USD,5650000.0,USD,36867000.0,USD,13957000.0,USD,13957000.0,USD,0.0,,,USD,14677000.0,USD,-7925000.0,USD,137673000.0,USD,31005000.0,USD,137673000.0,,,USD,0.0,USD,106668000.0,USD,42050000.0,,,USD,95623000.0,USD,21728000.0,USD,20322000.0,USD,95623000.0,22602000.0
923571,US XPRESS ENTERPRISES INC,2023-05-10,USD / shares,-0.52,,87502000.0,,,USD,522580000.0,USD,492726000.0,USD,-27077000.0,USD,-27077000.0,USD,0.0,,,USD,688000.0,USD,24871000.0,USD,1349759000.0,USD,299746000.0,USD,1349759000.0,,,USD,3360000.0,USD,1050013000.0,USD,1133250000.0,,,USD,213149000.0,USD,709359000.0,USD,423891000.0,USD,216509000.0,-24183000.0
912752,SINCLAIR BROADCAST GROUP INC,2023-05-10,USD / shares,2.65,,87502000.0,,,USD,752000000.0,USD,773000000.0,USD,190000000.0,USD,182000000.0,USD,-3000000.0,,,USD,-261000000.0,USD,-279000000.0,USD,6436000000.0,USD,1447000000.0,USD,6436000000.0,,,USD,-59000000.0,USD,4989000000.0,USD,5605000000.0,,,USD,890000000.0,USD,5000000000.0,USD,605000000.0,USD,831000000.0,18000000.0
100378,TWIN DISC INC,2023-05-10,USD / shares,0.2,USD,54507000.0,USD,19265000.0,USD,14660000.0,USD,73772000.0,USD,4118000.0,USD,4185000.0,USD,1368000.0,,,USD,3460000.0,USD,-1157000.0,USD,285513000.0,USD,215949000.0,USD,285513000.0,USD,40700000.0,USD,689000.0,USD,69564000.0,USD,146894000.0,USD,28864000.0,USD,137930000.0,USD,58282000.0,USD,88612000.0,USD,138619000.0,4617000.0
1067837,"AUDACY, INC.",2023-05-10,USD / shares,-0.25,,87502000.0,,,USD,271844000.0,USD,259635000.0,USD,-35901000.0,USD,-36741000.0,USD,0.0,,,USD,-19571000.0,USD,-197000.0,USD,3230026000.0,USD,394529000.0,USD,3230026000.0,USD,347477000.0,USD,0.0,USD,2835497000.0,USD,2744364000.0,USD,2488020000.0,USD,485662000.0,USD,2550363000.0,USD,194001000.0,USD,485662000.0,-19374000.0
34563,FARMER BROTHERS CO,2023-05-10,USD / shares,-0.57,USD,95563000.0,USD,28671000.0,USD,38307000.0,USD,124234000.0,USD,-10668000.0,USD,-10668000.0,USD,-10668000.0,,,USD,-12509000.0,USD,-838000.0,USD,325047000.0,USD,150307000.0,USD,325047000.0,USD,131399000.0,USD,0.0,USD,174740000.0,USD,251204000.0,USD,43341000.0,USD,73843000.0,USD,160472000.0,USD,90732000.0,USD,73843000.0,-11671000.0
1502377,"Contango ORE, Inc.",2023-05-11,USD / shares,-1.09,,87502000.0,,,USD,2396379.0,USD,-447510.0,USD,-7925487.0,USD,-7925487.0,USD,0.0,,,USD,-5846063.0,USD,2271504.0,USD,17540080.0,USD,4127473.0,USD,17540080.0,USD,13412607.0,USD,0.0,USD,13412607.0,USD,23263630.0,USD,0.0,USD,-5723550.0,USD,22681816.0,USD,581814.0,USD,-5723550.0,-8117567.0
1692830,"Satsuma Pharmaceuticals, Inc.",2023-05-11,USD / shares,-0.31,,87502000.0,,,USD,10768000.0,USD,0.0,USD,-10269000.0,USD,-10269000.0,USD,25000.0,,,USD,0.0,USD,-3097000.0,USD,43479000.0,USD,43375000.0,USD,43479000.0,,,USD,0.0,USD,104000.0,USD,5831000.0,,,USD,37648000.0,USD,0.0,USD,5831000.0,USD,37648000.0,3097000.0
1824734,"Berkshire Grey, Inc.",2023-05-11,,,USD,8306000.0,USD,-1997000.0,USD,30621000.0,USD,6309000.0,USD,-36489000.0,USD,-36489000.0,USD,-36489000.0,USD,8000.0,USD,-25583000.0,USD,480000.0,USD,102956000.0,USD,84537000.0,USD,102956000.0,USD,9885000.0,USD,0.0,USD,18419000.0,USD,62926000.0,USD,8534000.0,USD,40030000.0,USD,15328000.0,USD,47598000.0,USD,40030000.0,-26063000.0
1498382,"Kintara Therapeutics, Inc.",2023-05-11,USD / shares,-1.94,,87502000.0,,,USD,3302000.0,,116920000.0,USD,-3264000.0,USD,-3264000.0,USD,0.0,,,USD,-1829000.0,USD,-2000.0,USD,6740000.0,USD,6016000.0,USD,6740000.0,USD,724000.0,USD,0.0,USD,724000.0,USD,2954000.0,USD,0.0,USD,3786000.0,USD,164000.0,USD,2790000.0,USD,3786000.0,-1827000.0
1853397,XPAC Acquisition Corp.,2023-05-11,,,,87502000.0,,,,61616000.0,,116920000.0,USD,2545037.0,USD,2545037.0,USD,0.0,,,USD,-34019.0,,-657000.0,USD,225282259.0,USD,196567.0,USD,225282259.0,,,USD,0.0,USD,225085692.0,USD,14947370.0,,,USD,-14750803.0,USD,9044479.0,USD,5902891.0,USD,-14750803.0,411707.0
1262104,"MEI Pharma, Inc.",2023-05-11,USD / shares,-2.32,,87502000.0,,,USD,22285000.0,USD,5894000.0,USD,-15438000.0,USD,-15438000.0,USD,0.0,,,USD,-2105000.0,USD,0.0,USD,134187000.0,USD,120483000.0,USD,134187000.0,USD,1366000.0,USD,0.0,USD,13704000.0,USD,99833000.0,USD,12338000.0,USD,34354000.0,USD,76212000.0,USD,23621000.0,USD,34354000.0,-2105000.0
1841144,Hawks Acquisition Corp,2023-05-11,,,,87502000.0,,,,61616000.0,,116920000.0,USD,1517802.0,USD,1517802.0,USD,0.0,,,USD,0.0,USD,245039.0,USD,235481532.0,USD,1125690.0,USD,235481532.0,,,USD,0.0,USD,234355842.0,USD,10444634.0,,,USD,-9318944.0,USD,9141336.0,USD,1303298.0,USD,-9318944.0,-245039.0
1385818,"AYTU BIOPHARMA, INC",2023-05-11,USD / shares,-1.93,USD,9990000.0,USD,12743000.0,USD,21301000.0,USD,22733000.0,USD,-7200000.0,USD,-7200000.0,USD,0.0,,,USD,-322000.0,USD,2583000.0,USD,147216000.0,USD,78465000.0,USD,147216000.0,,,USD,0.0,USD,68751000.0,USD,106304000.0,USD,68751000.0,USD,40912000.0,USD,20888000.0,USD,85416000.0,USD,40912000.0,-2905000.0
831547,SPECTRUM PHARMACEUTICALS INC,2023-05-11,USD / shares,-0.02,,87502000.0,,,USD,20485000.0,USD,15615000.0,USD,-4977000.0,USD,-4977000.0,USD,-4977000.0,USD,2000.0,USD,12005000.0,USD,2113000.0,USD,107675000.0,USD,105378000.0,USD,107675000.0,USD,534000.0,USD,0.0,USD,2297000.0,USD,80870000.0,USD,1763000.0,USD,26805000.0,USD,41989000.0,USD,38881000.0,USD,26805000.0,9892000.0
1083743,"Flux Power Holdings, Inc.",2023-05-11,USD / shares,-0.09,USD,10368000.0,USD,4719000.0,USD,5906000.0,USD,15087000.0,USD,-1445000.0,USD,-1445000.0,USD,0.0,,,USD,633000.0,USD,4347000.0,USD,37255000.0,USD,32377000.0,USD,37255000.0,USD,1724000.0,USD,0.0,USD,4878000.0,USD,27350000.0,USD,3154000.0,USD,9905000.0,USD,2534000.0,USD,24816000.0,USD,9905000.0,-3714000.0
1070524,GREENE COUNTY BANCORP INC,2023-05-11,USD / shares,0.48,,87502000.0,,,USD,12560000.0,USD,21933000.0,USD,11018000.0,USD,11018000.0,USD,11018000.0,,,USD,117506000.0,USD,98782000.0,USD,2729101000.0,USD,2729101000.0,USD,2729101000.0,USD,14532000.0,USD,0.0,USD,0.0,USD,2550423000.0,USD,-14532000.0,USD,178678000.0,USD,0.0,USD,2550423000.0,USD,178678000.0,18724000.0
1534248,Chemomab Therapeutics Ltd.,2023-05-11,USD / shares,0.04,,87502000.0,,,USD,9049000.0,,116920000.0,USD,-8753000.0,USD,-8753000.0,USD,0.0,,,USD,0.0,USD,-7246000.0,USD,35013000.0,USD,33778000.0,USD,35013000.0,USD,352000.0,USD,0.0,USD,1235000.0,USD,7059000.0,USD,1235000.0,USD,27954000.0,USD,62000.0,USD,6997000.0,USD,27954000.0,7246000.0
1169987,"HTG MOLECULAR DIAGNOSTICS, INC",2023-05-11,USD / shares,-2.28,USD,1149608.0,USD,-117098.0,USD,4895501.0,USD,1032510.0,USD,-5052937.0,USD,-5052937.0,USD,1835.0,,,USD,-9218319.0,USD,-1310100.0,USD,10865628.0,USD,9187104.0,USD,10865628.0,USD,528527.0,USD,0.0,USD,1678524.0,USD,10391126.0,USD,1149997.0,USD,474502.0,USD,3800000.0,USD,6558887.0,USD,474502.0,-7908219.0
933034,STRATTEC SECURITY CORP,2023-05-11,USD / shares,-0.57,USD,117182000.0,USD,10001000.0,USD,12485000.0,USD,127183000.0,USD,514000.0,USD,398000.0,USD,3801000.0,,,USD,-1574000.0,USD,4018000.0,USD,341398000.0,USD,207025000.0,USD,341398000.0,USD,94035000.0,USD,30724000.0,USD,134373000.0,USD,122925000.0,USD,40338000.0,USD,187749000.0,USD,27345000.0,USD,95580000.0,USD,218473000.0,-5592000.0
1822691,"GreenLight Biosciences Holdings, PBC",2023-05-11,USD / shares,-0.19,,87502000.0,,,USD,32112000.0,USD,3820000.0,USD,-28469000.0,USD,-28469000.0,USD,0.0,,,USD,-35657000.0,USD,-2989000.0,USD,113689000.0,USD,37697000.0,USD,113689000.0,USD,40441000.0,USD,0.0,USD,75992000.0,USD,91753000.0,USD,35551000.0,USD,21936000.0,USD,60566000.0,USD,31187000.0,USD,21936000.0,-32668000.0
1509261,"Rezolute, Inc.",2023-05-11,USD / shares,-0.3,,87502000.0,,,USD,17142000.0,USD,0.0,USD,-15804000.0,USD,-15804000.0,USD,-15804000.0,,,USD,-116667000.0,USD,0.0,USD,134205000.0,USD,105526000.0,USD,134205000.0,USD,149000.0,USD,0.0,USD,28679000.0,USD,6889000.0,USD,28530000.0,USD,127316000.0,USD,2502000.0,USD,4387000.0,USD,127316000.0,-116667000.0
720875,DYNATRONICS CORP,2023-05-11,USD / shares,-0.36,USD,7027630.0,USD,2208407.0,USD,3429001.0,USD,9236037.0,USD,-1245493.0,USD,-1245493.0,USD,0.0,,,USD,-15897.0,USD,-77903.0,USD,33439549.0,USD,15733092.0,USD,33439549.0,USD,2623953.0,USD,0.0,USD,17706457.0,USD,14224073.0,USD,15082504.0,USD,19215476.0,USD,5634871.0,USD,8589202.0,USD,19215476.0,62006.0
1477246,S&W Seed Co,2023-05-11,USD / shares,0.75,USD,13231836.0,USD,4430471.0,USD,8343220.0,USD,17662307.0,USD,31940791.0,USD,31946583.0,USD,-172782.0,,,USD,-198207.0,USD,1118550.0,USD,158483654.0,USD,88409259.0,USD,158483654.0,USD,10241685.0,USD,25196.0,USD,70074395.0,USD,77605063.0,USD,59832710.0,USD,75699316.0,USD,6224174.0,USD,71380889.0,USD,75724512.0,-1316757.0
1839439,"PAYCOR HCM, INC.",2023-05-11,USD / shares,-0.04,USD,49323000.0,USD,112159000.0,USD,120190000.0,USD,161482000.0,USD,-6678000.0,USD,-6678000.0,USD,662000.0,,,USD,86140000.0,USD,77544000.0,USD,2742998000.0,USD,1442384000.0,USD,2742998000.0,USD,31404000.0,USD,0.0,USD,1300614000.0,USD,1457734000.0,USD,1269210000.0,USD,1285264000.0,USD,108497000.0,USD,1349237000.0,USD,1285264000.0,8596000.0
1358403,"BELLICUM PHARMACEUTICALS, INC",2023-05-11,USD / shares,-0.26,,87502000.0,,,USD,8653000.0,USD,8000.0,USD,-8066000.0,USD,-8066000.0,USD,-8066000.0,USD,0.0,USD,0.0,USD,6435000.0,USD,17260000.0,USD,17236000.0,USD,17260000.0,USD,24000.0,USD,0.0,USD,24000.0,USD,4716000.0,USD,0.0,USD,-10020000.0,USD,0.0,USD,10020000.0,USD,-10020000.0,-6435000.0
1597313,"ViewRay, Inc.",2023-05-11,USD / shares,-0.16,USD,23964000.0,USD,-1430000.0,USD,28201000.0,USD,22534000.0,USD,-28859000.0,USD,-28859000.0,USD,0.0,,,USD,-56961000.0,USD,-2185000.0,USD,233159000.0,USD,193567000.0,USD,233159000.0,USD,19039000.0,USD,0.0,USD,39592000.0,USD,177902000.0,USD,20553000.0,USD,55257000.0,USD,11136000.0,USD,166766000.0,USD,55257000.0,-54776000.0
